number;lifetime;total dissipation;spatial linear size
19044;1;1.0;0.0
19045;92;365.0;14.317821063276353
19046;2;2.0;1.0
19047;1;1.0;0.0
19048;28;46.0;6.082762530298219
19049;137;834.0;25.059928172283335
19050;66;354.0;20.615528128088304
19051;32;104.0;13.601470508735444
19052;130;759.0;47.01063709417264
19053;273;4726.0;42.04759208325728
19054;122;2053.0;28.0178514522438
19055;31;139.0;14.422205101855956
19056;158;1691.0;44.77722635447622
19057;241;2090.0;47.41307836451879
19058;181;2434.0;64.1404708432983
19059;3;3.0;2.0
19060;15;42.0;10.04987562112089
19061;21;59.0;8.246211251235321
19062;16;91.0;9.486832980505138
19063;32;121.0;16.401219466856727
19064;14;26.0;6.4031242374328485
19065;86;506.0;22.360679774997898
19066;8;13.0;4.123105625617661
19067;2;2.0;1.0
19068;11;11.0;3.1622776601683795
19069;55;327.0;30.0
19070;10;12.0;5.0
19071;15;33.0;5.385164807134504
19072;12;30.0;6.4031242374328485
19073;2;3.0;1.0
19074;1;1.0;0.0
19075;42;299.0;22.02271554554524
19076;99;597.0;37.013511046643494
19077;7;16.0;3.1622776601683795
19078;5;10.0;3.1622776601683795
19079;131;629.0;38.897300677553446
19080;1;1.0;0.0
19081;181;1479.0;68.8839603971781
19082;11;27.0;6.324555320336759
19083;6;8.0;3.605551275463989
19084;7;7.0;2.8284271247461903
19085;96;1003.0;34.539832078341085
19086;166;1428.0;45.044422518220834
19087;3;5.0;1.4142135623730951
19088;3;5.0;1.4142135623730951
19089;7;11.0;4.242640687119285
19090;283;6284.0;74.46475676452586
19091;12;34.0;7.0710678118654755
19092;53;441.0;18.973665961010276
19093;2;2.0;1.0
19094;69;937.0;19.1049731745428
19095;21;58.0;8.06225774829855
19096;119;1319.0;44.598206241955516
19097;71;389.0;34.438350715445125
19098;5;5.0;2.23606797749979
19099;140;1709.0;54.120236510939236
19100;4;5.0;2.0
19101;1;1.0;0.0
19102;6;8.0;2.8284271247461903
19103;13;33.0;5.385164807134504
19104;220;2764.0;64.28063471995279
19105;48;325.0;20.808652046684813
19106;12;17.0;5.830951894845301
19107;112;633.0;33.37663853655727
19108;6;9.0;2.8284271247461903
19109;61;352.0;15.264337522473747
19110;3;3.0;1.4142135623730951
19111;51;282.0;13.92838827718412
19112;38;383.0;13.601470508735444
19113;9;21.0;3.605551275463989
19114;37;166.0;17.08800749063506
19115;36;163.0;19.4164878389476
19116;1;1.0;0.0
19117;10;20.0;6.708203932499369
19118;105;522.0;19.235384061671343
19119;6;6.0;2.23606797749979
19120;13;52.0;7.211102550927978
19121;33;93.0;10.770329614269007
19122;82;430.0;22.825424421026653
19123;127;2125.0;36.89173349139343
19124;38;222.0;22.02271554554524
19125;24;92.0;9.219544457292887
19126;337;11116.0;61.5223536610881
19127;10;23.0;5.0990195135927845
19128;45;231.0;18.384776310850235
19129;2;2.0;1.0
19130;87;1354.0;33.24154027718932
19131;1;1.0;0.0
19132;1;1.0;0.0
19133;7;18.0;3.605551275463989
19134;7;16.0;4.123105625617661
19135;348;6572.0;92.02716990106781
19136;1;1.0;0.0
19137;11;17.0;4.123105625617661
19138;10;21.0;4.242640687119285
19139;71;471.0;30.463092423455635
19140;56;382.0;17.46424919657298
19141;1;1.0;0.0
19142;64;578.0;27.018512172212592
19143;19;36.0;12.649110640673518
19144;30;103.0;18.384776310850235
19145;1;1.0;0.0
19146;203;1584.0;37.107950630558946
19147;57;193.0;26.68332812825267
19148;3;3.0;2.0
19149;19;107.0;9.055385138137417
19150;1;1.0;0.0
19151;43;143.0;18.027756377319946
19152;4;4.0;2.23606797749979
19153;1;1.0;0.0
19154;9;17.0;5.0
19155;9;17.0;3.605551275463989
19156;2;2.0;1.0
19157;832;19926.0;75.43208866258443
19158;1;1.0;0.0
19159;84;537.0;24.413111231467404
19160;9;14.0;6.082762530298219
19161;1;1.0;0.0
19162;4;7.0;3.0
19163;1;1.0;0.0
19164;40;157.0;11.180339887498949
19165;11;22.0;8.06225774829855
19166;6;13.0;3.1622776601683795
19167;4;4.0;1.4142135623730951
19168;2;2.0;1.0
19169;10;15.0;5.0
19170;168;1695.0;53.23532661682466
19171;1;1.0;0.0
19172;6;17.0;3.605551275463989
19173;1;1.0;0.0
19174;1;1.0;0.0
19175;225;2601.0;40.52159917870962
19176;14;59.0;9.055385138137417
19177;4;4.0;1.4142135623730951
19178;2;2.0;1.0
19179;9;10.0;3.605551275463989
19180;3;3.0;1.4142135623730951
19181;4;4.0;2.23606797749979
19182;31;119.0;10.295630140987
19183;1;1.0;0.0
19184;272;3397.0;84.970583144992
19185;60;473.0;17.0
19186;10;12.0;3.605551275463989
19187;315;3255.0;44.204072210600685
19188;162;1664.0;52.32590180780452
19189;1;1.0;0.0
19190;7;13.0;3.605551275463989
19191;135;803.0;40.311288741492746
19192;332;7581.0;79.40403012442127
19193;214;3342.0;33.24154027718932
19194;2;2.0;1.0
19195;43;240.0;13.892443989449804
19196;13;43.0;5.385164807134504
19197;1;1.0;0.0
19198;274;2320.0;39.35733730830886
19199;31;151.0;13.341664064126334
19200;18;45.0;5.830951894845301
19201;46;472.0;19.1049731745428
19202;1;1.0;0.0
19203;137;1254.0;39.824615503479755
19204;27;115.0;10.0
19205;16;28.0;5.656854249492381
19206;25;114.0;13.601470508735444
19207;2;2.0;1.0
19208;33;117.0;11.180339887498949
19209;12;20.0;5.0
19210;32;88.0;11.313708498984761
19211;183;3733.0;36.87817782917155
19212;22;46.0;12.165525060596439
19213;1;1.0;0.0
19214;114;950.0;42.190046219457976
19215;2;2.0;1.0
19216;6;11.0;2.8284271247461903
19217;29;140.0;8.94427190999916
19218;57;467.0;25.45584412271571
19219;4;7.0;2.23606797749979
19220;46;123.0;21.095023109728988
19221;53;272.0;21.37755832643195
19222;42;487.0;16.55294535724685
19223;2;2.0;1.0
19224;2;2.0;1.0
19225;69;500.0;26.40075756488817
19226;29;105.0;17.029386365926403
19227;3;4.0;1.4142135623730951
19228;249;4049.0;62.24146527838174
19229;1;1.0;0.0
19230;1;1.0;0.0
19231;13;39.0;6.4031242374328485
19232;93;627.0;35.11409973215888
19233;5;6.0;2.8284271247461903
19234;4;4.0;1.4142135623730951
19235;54;321.0;19.235384061671343
19236;3;4.0;2.0
19237;2;2.0;1.0
19238;2;3.0;1.0
19239;20;39.0;9.848857801796104
19240;125;1776.0;31.76476034853718
19241;5;6.0;1.4142135623730951
19242;1;1.0;0.0
19243;257;2591.0;47.43416490252569
19244;28;77.0;13.0
19245;10;16.0;5.385164807134504
19246;8;10.0;3.605551275463989
19247;3;3.0;1.4142135623730951
19248;3;4.0;2.0
19249;4;4.0;2.23606797749979
19250;2;2.0;1.0
19251;123;1726.0;28.460498941515414
19252;246;4351.0;71.80529228406496
19253;60;451.0;21.02379604162864
19254;1;1.0;0.0
19255;6;11.0;3.605551275463989
19256;469;18671.0;65.45991139621256
19257;62;332.0;18.027756377319946
19258;37;110.0;16.76305461424021
19259;11;19.0;7.211102550927978
19260;65;403.0;29.068883707497267
19261;2;3.0;1.0
19262;168;1025.0;51.73973328110612
19263;13;23.0;5.0
19264;15;28.0;8.94427190999916
19265;1;1.0;0.0
19266;240;2052.0;80.05623023850174
19267;25;92.0;8.94427190999916
19268;1;1.0;0.0
19269;8;15.0;3.1622776601683795
19270;8;11.0;3.605551275463989
19271;330;4778.0;75.43208866258443
19272;14;37.0;7.810249675906654
19273;5;7.0;2.8284271247461903
19274;2;3.0;1.0
19275;9;18.0;5.0990195135927845
19276;7;12.0;3.1622776601683795
19277;461;7407.0;106.4048871058092
19278;18;53.0;9.219544457292887
19279;33;104.0;14.560219778561036
19280;5;8.0;4.0
19281;60;382.0;24.596747752497688
19282;115;509.0;36.124783736376884
19283;15;61.0;8.246211251235321
19284;85;506.0;31.064449134018133
19285;1;1.0;0.0
19286;26;67.0;10.63014581273465
19287;25;55.0;8.06225774829855
19288;7;13.0;3.1622776601683795
19289;60;383.0;22.561028345356956
19290;3;3.0;2.0
19291;7;9.0;2.23606797749979
19292;198;1491.0;56.00892785976178
19293;9;9.0;1.4142135623730951
19294;2;2.0;1.0
19295;80;409.0;41.23105625617661
19296;1;1.0;0.0
19297;57;281.0;24.698178070456937
19298;13;36.0;7.0710678118654755
19299;80;433.0;29.017236257093817
19300;18;58.0;9.848857801796104
19301;2;2.0;1.0
19302;33;139.0;18.027756377319946
19303;125;1318.0;36.40054944640259
19304;19;39.0;6.324555320336759
19305;355;9037.0;86.6083136886985
19306;255;4868.0;67.23094525588644
19307;8;15.0;5.385164807134504
19308;1;1.0;0.0
19309;1;1.0;0.0
19310;4;8.0;2.23606797749979
19311;18;70.0;10.198039027185569
19312;22;66.0;10.816653826391969
19313;1;1.0;0.0
19314;18;48.0;9.433981132056603
19315;29;96.0;12.206555615733702
19316;12;28.0;4.123105625617661
19317;243;2408.0;70.21395872616783
19318;2;2.0;1.0
19319;2;2.0;1.0
19320;26;66.0;11.180339887498949
19321;23;79.0;13.038404810405298
19322;26;73.0;7.280109889280518
19323;236;3957.0;31.400636936215164
19324;21;130.0;10.04987562112089
19325;1;1.0;0.0
19326;46;162.0;19.235384061671343
19327;80;588.0;19.697715603592208
19328;44;133.0;15.231546211727817
19329;45;158.0;13.341664064126334
19330;1;1.0;0.0
19331;4;5.0;2.0
19332;410;8464.0;77.3692445355388
19333;236;3445.0;69.92138442565336
19334;7;14.0;3.1622776601683795
19335;38;133.0;21.400934559032695
19336;253;3058.0;58.52349955359813
19337;2;3.0;1.0
19338;22;61.0;9.486832980505138
19339;8;14.0;4.123105625617661
19340;58;359.0;27.294688127912362
19341;6;14.0;3.605551275463989
19342;436;3922.0;105.09519494249011
19343;22;63.0;14.142135623730951
19344;254;2143.0;40.24922359499622
19345;6;7.0;2.23606797749979
19346;10;12.0;3.1622776601683795
19347;59;307.0;24.08318915758459
19348;420;11443.0;85.44003745317531
19349;4;4.0;2.23606797749979
19350;2;2.0;1.0
19351;73;395.0;20.248456731316587
19352;3;4.0;1.4142135623730951
19353;2;2.0;1.0
19354;500;7662.0;52.43090691567332
19355;55;307.0;17.029386365926403
19356;42;161.0;12.806248474865697
19357;25;49.0;8.602325267042627
19358;8;8.0;4.123105625617661
19359;58;245.0;21.213203435596427
19360;1;1.0;0.0
19361;3;4.0;1.4142135623730951
19362;229;3670.0;65.55150646628954
19363;380;4411.0;44.01136216933077
19364;18;106.0;10.44030650891055
19365;20;69.0;8.246211251235321
19366;56;166.0;14.866068747318506
19367;4;4.0;2.23606797749979
19368;17;52.0;8.48528137423857
19369;284;3620.0;77.4919350642375
19370;287;3942.0;85.75546629807339
19371;207;2844.0;30.59411708155671
19372;3;3.0;2.0
19373;26;68.0;13.92838827718412
19374;25;71.0;7.280109889280518
19375;2;2.0;1.0
19376;3;3.0;1.4142135623730951
19377;7;15.0;3.605551275463989
19378;2;2.0;1.0
19379;1;1.0;0.0
19380;34;117.0;15.524174696260024
19381;40;192.0;14.317821063276353
19382;180;3451.0;32.55764119219941
19383;21;103.0;11.40175425099138
19384;4;4.0;3.0
19385;46;238.0;22.20360331117452
19386;2;3.0;1.0
19387;3;3.0;1.4142135623730951
19388;7;14.0;3.1622776601683795
19389;11;30.0;5.385164807134504
19390;131;1842.0;47.67598976424087
19391;37;327.0;13.152946437965905
19392;19;86.0;7.810249675906654
19393;1;1.0;0.0
19394;335;7236.0;58.05170109479997
19395;426;9299.0;75.59100475585703
19396;491;5158.0;105.80170130957252
19397;193;3983.0;67.17886572427373
19398;34;94.0;10.295630140987
19399;21;59.0;8.246211251235321
19400;2;2.0;1.0
19401;4;5.0;1.4142135623730951
19402;40;147.0;20.808652046684813
19403;18;49.0;8.94427190999916
19404;7;9.0;2.23606797749979
19405;5;6.0;3.1622776601683795
19406;1;1.0;0.0
19407;7;17.0;4.242640687119285
19408;7;11.0;3.605551275463989
19409;3;3.0;2.0
19410;361;3562.0;88.25531145489205
19411;13;30.0;5.830951894845301
19412;5;11.0;2.23606797749979
19413;1;1.0;0.0
19414;45;110.0;13.341664064126334
19415;2;2.0;1.0
19416;2;2.0;1.0
19417;3;3.0;1.4142135623730951
19418;158;1597.0;29.732137494637012
19419;152;913.0;63.245553203367585
19420;18;67.0;9.848857801796104
19421;45;134.0;16.64331697709324
19422;170;1505.0;52.630789467763066
19423;1;1.0;0.0
19424;82;381.0;35.22782990761707
19425;36;81.0;15.524174696260024
19426;3;4.0;1.4142135623730951
19427;1;1.0;0.0
19428;35;153.0;18.384776310850235
19429;118;533.0;33.1058907144937
19430;2;2.0;1.0
19431;16;24.0;4.123105625617661
19432;9;14.0;5.830951894845301
19433;203;1419.0;67.26812023536856
19434;2;3.0;1.0
19435;25;76.0;9.899494936611665
19436;1;1.0;0.0
19437;1;1.0;0.0
19438;1;1.0;0.0
19439;166;1195.0;34.20526275297414
19440;51;250.0;13.45362404707371
19441;4;4.0;2.23606797749979
19442;1;1.0;0.0
19443;2;2.0;1.0
19444;3;3.0;2.0
19445;34;125.0;15.811388300841896
19446;1;1.0;0.0
19447;32;98.0;14.317821063276353
19448;1;1.0;0.0
19449;219;2030.0;52.630789467763066
19450;100;996.0;35.0
19451;5;5.0;1.4142135623730951
19452;167;1559.0;55.0
19453;2;2.0;1.0
19454;169;1465.0;49.51767361255979
19455;1;1.0;0.0
19456;140;1619.0;37.16180835212409
19457;12;42.0;6.324555320336759
19458;24;63.0;9.433981132056603
19459;183;1576.0;53.9351462406472
19460;71;327.0;33.54101966249684
19461;455;9432.0;91.21403400793103
19462;71;541.0;21.213203435596427
19463;3;4.0;1.4142135623730951
19464;2;3.0;1.0
19465;212;1916.0;44.28317965096906
19466;1;1.0;0.0
19467;2;2.0;1.0
19468;2;2.0;1.0
19469;32;95.0;16.55294535724685
19470;17;47.0;7.810249675906654
19471;2;2.0;1.0
19472;5;11.0;3.1622776601683795
19473;14;37.0;6.708203932499369
19474;2;2.0;1.0
19475;3;3.0;2.0
19476;6;11.0;2.23606797749979
19477;6;10.0;3.0
19478;1;1.0;0.0
19479;9;21.0;7.0710678118654755
19480;15;24.0;5.656854249492381
19481;147;990.0;36.68787265568828
19482;29;127.0;12.206555615733702
19483;12;24.0;5.0990195135927845
19484;20;74.0;10.816653826391969
19485;428;2315.0;76.57675887630658
19486;2;2.0;1.0
19487;113;1452.0;39.0
19488;1;1.0;0.0
19489;13;45.0;6.082762530298219
19490;1;1.0;0.0
19491;11;20.0;5.385164807134504
19492;33;81.0;11.704699910719626
19493;76;464.0;34.66987164671943
19494;177;1949.0;36.71511950137164
19495;60;210.0;26.0
19496;6;11.0;3.605551275463989
19497;9;18.0;3.605551275463989
19498;8;26.0;4.47213595499958
19499;13;22.0;3.1622776601683795
19500;3;4.0;1.4142135623730951
19501;13;40.0;8.06225774829855
19502;55;346.0;21.587033144922902
19503;25;72.0;12.165525060596439
19504;394;3480.0;101.11874208078342
19505;5;9.0;3.1622776601683795
19506;138;820.0;52.80151512977634
19507;12;18.0;5.830951894845301
19508;67;500.0;31.622776601683793
19509;74;962.0;35.73513677041127
19510;29;111.0;14.317821063276353
19511;4;5.0;2.23606797749979
19512;3;5.0;2.0
19513;3;3.0;2.0
19514;36;179.0;16.15549442140351
19515;1;1.0;0.0
19516;85;1037.0;31.76476034853718
19517;1;1.0;0.0
19518;345;6211.0;84.59905436823747
19519;37;109.0;12.041594578792296
19520;4;5.0;1.4142135623730951
19521;265;5011.0;80.95060222135473
19522;1;1.0;0.0
19523;122;608.0;30.01666203960727
19524;4;5.0;2.0
19525;24;114.0;10.04987562112089
19526;1;1.0;0.0
19527;1;1.0;0.0
19528;161;2582.0;51.62363799656123
19529;15;53.0;7.615773105863909
19530;6;10.0;3.605551275463989
19531;6;16.0;4.123105625617661
19532;78;1007.0;24.20743687382041
19533;2;2.0;1.0
19534;255;2744.0;65.12296062065974
19535;3;3.0;2.0
19536;8;13.0;2.23606797749979
19537;11;28.0;4.47213595499958
19538;29;128.0;14.866068747318506
19539;7;18.0;2.8284271247461903
19540;2;2.0;1.0
19541;300;2444.0;73.08214556237385
19542;7;10.0;3.1622776601683795
19543;2;3.0;1.0
19544;1;1.0;0.0
19545;24;57.0;7.211102550927978
19546;31;89.0;11.40175425099138
19547;3;5.0;1.4142135623730951
19548;1;1.0;0.0
19549;30;85.0;14.7648230602334
19550;5;11.0;3.1622776601683795
19551;17;53.0;9.486832980505138
19552;1;1.0;0.0
19553;4;7.0;1.4142135623730951
19554;3;4.0;1.4142135623730951
19555;21;66.0;11.180339887498949
19556;10;19.0;5.830951894845301
19557;7;12.0;3.1622776601683795
19558;8;16.0;5.0
19559;128;1213.0;47.4236228055175
19560;19;59.0;8.602325267042627
19561;32;85.0;13.0
19562;1;1.0;0.0
19563;723;14675.0;87.72684879784524
19564;7;11.0;5.0990195135927845
19565;17;36.0;6.708203932499369
19566;8;17.0;4.123105625617661
19567;3;6.0;2.0
19568;3;4.0;2.0
19569;10;31.0;7.0
19570;27;99.0;10.04987562112089
19571;16;47.0;7.0710678118654755
19572;3;6.0;1.4142135623730951
19573;39;383.0;21.95449840010015
19574;42;288.0;16.76305461424021
19575;23;121.0;10.04987562112089
19576;14;34.0;9.219544457292887
19577;4;4.0;1.4142135623730951
19578;9;29.0;4.47213595499958
19579;5;8.0;2.23606797749979
19580;3;3.0;1.4142135623730951
19581;13;27.0;7.280109889280518
19582;856;25488.0;74.88658090739622
19583;1;1.0;0.0
19584;4;4.0;2.23606797749979
19585;65;331.0;23.853720883753127
19586;1;1.0;0.0
19587;479;15309.0;60.30754513325841
19588;5;7.0;3.1622776601683795
19589;13;26.0;6.324555320336759
19590;2;2.0;1.0
19591;2;2.0;1.0
19592;1;1.0;0.0
19593;4;4.0;2.23606797749979
19594;140;1455.0;57.0701322935211
19595;1;1.0;0.0
19596;68;233.0;13.416407864998739
19597;14;50.0;7.0710678118654755
19598;7;19.0;3.1622776601683795
19599;1;1.0;0.0
19600;181;1460.0;58.180752831155424
19601;23;49.0;9.219544457292887
19602;357;5449.0;63.34824385884742
19603;3;4.0;1.4142135623730951
19604;22;70.0;12.165525060596439
19605;280;2747.0;41.677331968349414
19606;49;218.0;21.095023109728988
19607;2;2.0;1.0
19608;3;4.0;2.0
19609;2;3.0;1.0
19610;5;11.0;3.1622776601683795
19611;1;1.0;0.0
19612;193;1654.0;47.92702786528704
19613;2;2.0;1.0
19614;186;1110.0;48.0
19615;1;1.0;0.0
19616;234;3707.0;59.93329625508679
19617;23;154.0;9.219544457292887
19618;4;7.0;2.23606797749979
19619;16;43.0;6.4031242374328485
19620;19;64.0;9.219544457292887
19621;362;5690.0;57.0087712549569
19622;23;93.0;8.06225774829855
19623;11;15.0;5.0990195135927845
19624;299;3522.0;59.464274989274024
19625;4;6.0;3.0
19626;1;1.0;0.0
19627;98;1211.0;29.274562336608895
19628;11;48.0;4.47213595499958
19629;102;881.0;34.52535300326414
19630;16;35.0;6.4031242374328485
19631;54;424.0;21.02379604162864
19632;96;825.0;41.773197148410844
19633;5;6.0;3.1622776601683795
19634;29;91.0;9.219544457292887
19635;8;18.0;3.605551275463989
19636;1;1.0;0.0
19637;22;44.0;11.704699910719626
19638;154;1437.0;50.44799302251776
19639;238;3163.0;81.98780397107853
19640;81;602.0;30.479501308256342
19641;10;18.0;5.0990195135927845
19642;6;9.0;4.123105625617661
19643;235;2505.0;41.43669871020132
19644;132;1673.0;56.824290580701486
19645;4;8.0;2.23606797749979
19646;209;5916.0;53.16013544000805
19647;1;1.0;0.0
19648;10;21.0;6.708203932499369
19649;5;8.0;2.23606797749979
19650;18;70.0;8.246211251235321
19651;156;1846.0;36.345563690772494
19652;4;7.0;2.23606797749979
19653;5;9.0;2.8284271247461903
19654;37;180.0;18.027756377319946
19655;515;7606.0;74.33034373659252
19656;21;90.0;11.40175425099138
19657;239;4970.0;46.22769732530488
19658;61;288.0;18.384776310850235
19659;2;2.0;1.0
19660;226;1846.0;64.40496875241847
19661;29;172.0;12.806248474865697
19662;4;5.0;3.0
19663;3;4.0;1.4142135623730951
19664;9;18.0;5.385164807134504
19665;1;1.0;0.0
19666;39;204.0;15.0
19667;25;85.0;11.313708498984761
19668;168;3389.0;47.01063709417264
19669;67;618.0;17.804493814764857
19670;3;4.0;1.4142135623730951
19671;29;62.0;11.045361017187261
19672;1;1.0;0.0
19673;81;450.0;29.206163733020468
19674;1;1.0;0.0
19675;30;277.0;15.033296378372908
19676;1;1.0;0.0
19677;3;3.0;2.0
19678;2;2.0;1.0
19679;15;27.0;5.830951894845301
19680;347;8505.0;59.54829972383762
19681;20;53.0;9.433981132056603
19682;74;334.0;32.14031735997639
19683;2;3.0;1.0
19684;11;15.0;4.123105625617661
19685;4;5.0;2.23606797749979
19686;1;1.0;0.0
19687;211;1661.0;58.180752831155424
19688;6;16.0;3.1622776601683795
19689;32;102.0;11.180339887498949
19690;70;658.0;34.88552708502482
19691;1;1.0;0.0
19692;231;1707.0;56.302753041036986
19693;24;92.0;12.041594578792296
19694;23;67.0;10.198039027185569
19695;22;139.0;10.44030650891055
19696;5;5.0;2.23606797749979
19697;4;5.0;3.0
19698;5;11.0;2.23606797749979
19699;16;62.0;9.433981132056603
19700;2;2.0;1.0
19701;11;26.0;6.324555320336759
19702;58;154.0;10.44030650891055
19703;1;1.0;0.0
19704;184;2268.0;64.38167441127949
19705;258;2682.0;42.2965719651132
19706;102;1352.0;42.5440947723653
19707;21;69.0;12.165525060596439
19708;4;6.0;2.23606797749979
19709;1;1.0;0.0
19710;133;1804.0;44.64302857109943
19711;2;3.0;1.0
19712;1;1.0;0.0
19713;17;50.0;10.295630140987
19714;205;3420.0;42.20189569201838
19715;14;29.0;5.830951894845301
19716;6;11.0;2.23606797749979
19717;40;155.0;12.529964086141668
19718;2;3.0;1.0
19719;42;93.0;12.529964086141668
19720;49;161.0;22.80350850198276
19721;16;46.0;6.324555320336759
19722;356;6344.0;55.00909015790027
19723;1;1.0;0.0
19724;403;7942.0;59.61543424315552
19725;106;765.0;26.1725046566048
19726;160;1587.0;49.72926703662542
19727;1;1.0;0.0
19728;2;2.0;1.0
19729;1;1.0;0.0
19730;19;57.0;9.0
19731;34;139.0;15.811388300841896
19732;3;5.0;2.0
19733;2;2.0;1.0
19734;9;24.0;4.47213595499958
19735;88;342.0;30.4138126514911
19736;485;9531.0;93.38094023943002
19737;2;2.0;1.0
19738;4;4.0;1.4142135623730951
19739;49;187.0;20.248456731316587
19740;293;3344.0;53.74011537017761
19741;112;1000.0;39.698866482558415
19742;1;1.0;0.0
19743;16;35.0;6.082762530298219
19744;19;33.0;10.0
19745;3;4.0;1.4142135623730951
19746;5;6.0;2.23606797749979
19747;4;7.0;3.0
19748;3;3.0;2.0
19749;86;468.0;31.144823004794873
19750;11;23.0;4.242640687119285
19751;1;1.0;0.0
19752;7;9.0;2.23606797749979
19753;81;1452.0;23.021728866442675
19754;245;4000.0;63.702433234531945
19755;127;947.0;49.01020301937138
19756;60;431.0;14.866068747318506
19757;185;3630.0;48.27007354458868
19758;5;5.0;3.1622776601683795
19759;16;40.0;7.0710678118654755
19760;37;140.0;18.027756377319946
19761;1;1.0;0.0
19762;10;12.0;4.123105625617661
19763;17;25.0;5.0990195135927845
19764;500;11897.0;67.06713054842886
19765;15;51.0;9.219544457292887
19766;141;1073.0;31.400636936215164
